# kappa_1pm,elev_m,kerb,peralte_rad  (segmentos de 4.0 m, longitud 5884 m)
0.019814,-0.69,1,0.1047
0.018456,-0.75,1,0.1047
0.017478,-0.81,1,0.1047
0.016936,-0.87,1,0.1047
0.017127,-0.93,1,0.1047
0.017431,-1.00,1,0.1047
0.017660,-1.06,1,0.1047
0.017711,-1.13,1,0.1047
0.017329,-1.19,1,0.1047
0.017293,-1.26,1,0.1047
0.016981,-1.32,1,0.1047
0.016751,-1.39,1,0.1047
0.016658,-1.46,1,0.1047
0.016915,-1.53,1,0.1047
0.017139,-1.60,1,0.1047
0.017622,-1.67,1,0.1047
0.018187,-1.74,1,0.1047
0.018727,-1.82,1,0.1047
0.018759,-1.89,1,0.1047
0.018393,-1.96,1,0.1047
0.017242,-2.04,1,0.1047
0.015550,-2.12,1,0.1022
0.013433,-2.19,1,0.0898
0.010622,-2.27,1,0.0762
0.008225,-2.35,1,0.0624
0.006354,-2.43,1,0.0489
0.004759,-2.51,1,0.0366
0.003409,-2.59,0,0.0265
0.002099,-2.67,0,0.0182
0.001140,-2.75,0,0.0115
0.000484,-2.84,0,0.0063
-0.000011,-2.92,0,0.0000
-0.000344,-3.01,0,0.0000
-0.000518,-3.09,0,0.0000
-0.000526,-3.18,0,0.0000
-0.000491,-3.27,0,0.0000
-0.000444,-3.36,0,0.0000
-0.000395,-3.44,0,0.0000
-0.000336,-3.53,0,0.0000
-0.000281,-3.63,0,0.0000
-0.000231,-3.72,0,0.0000
-0.000181,-3.81,0,0.0000
-0.000129,-3.90,0,0.0000
-0.000065,-4.00,0,0.0000
-0.000003,-4.09,0,0.0000
0.000053,-4.19,0,0.0000
0.000109,-4.29,0,0.0000
0.000166,-4.38,0,0.0000
0.000235,-4.48,0,0.0000
0.000298,-4.58,0,0.0000
0.000361,-4.68,0,0.0000
0.000446,-4.78,0,0.0000
0.000568,-4.88,0,0.0053
0.000815,-4.98,0,0.0072
0.001194,-5.09,0,0.0096
0.001639,-5.19,0,0.0126
0.002158,-5.30,0,0.0162
0.002739,-5.40,0,0.0203
0.003491,-5.51,0,0.0246
0.004213,-5.61,1,0.0291
0.004858,-5.72,1,0.0336
0.005498,-5.83,1,0.0377
0.006107,-5.94,1,0.0409
0.006662,-6.05,1,0.0429
0.006895,-6.16,1,0.0435
0.006709,-6.27,1,0.0422
0.006211,-6.38,1,0.0391
0.005426,-6.50,1,0.0346
0.004185,-6.61,1,0.0294
0.002973,-6.73,0,0.0243
0.002195,-6.84,0,0.0201
0.001731,-6.96,0,0.0174
0.001618,-7.07,0,0.0163
0.002019,-7.19,0,0.0167
0.002675,-7.31,0,0.0176
0.003129,-7.43,0,0.0181
0.003304,-7.55,0,0.0173
0.003111,-7.67,0,0.0150
0.002223,-7.79,0,0.0114
0.000849,-7.91,0,0.0072
-0.000270,-8.03,0,0.0042
-0.000979,-8.16,0,0.0044
-0.001065,-8.28,0,0.0088
0.000320,-8.40,0,0.0179
0.003329,-8.53,0,0.0306
0.006665,-8.65,1,0.0451
0.009881,-8.78,1,0.0583
0.012468,-8.91,1,0.0680
0.013474,-9.03,1,0.0723
0.012171,-9.16,1,0.0712
0.009976,-9.29,1,0.0656
0.007637,-9.42,1,0.0573
0.005588,-9.55,1,0.0483
0.004259,-9.68,1,0.0410
0.004157,-9.81,1,0.0362
0.004470,-9.94,1,0.0342
0.004866,-10.07,1,0.0343
0.005246,-10.20,1,0.0357
0.005569,-10.34,1,0.0369
0.005703,-10.47,1,0.0376
0.005643,-10.61,1,0.0373
0.005445,-10.74,1,0.0361
0.005122,-10.87,1,0.0341
0.004605,-11.01,1,0.0314
0.004029,-11.15,1,0.0282
0.003521,-11.28,0,0.0247
0.003012,-11.42,0,0.0210
0.002508,-11.56,0,0.0174
0.001941,-11.69,0,0.0141
0.001403,-11.83,0,0.0111
0.001022,-11.97,0,0.0084
0.000715,-12.11,0,0.0062
0.000486,-12.25,0,0.0045
0.000332,-12.39,0,0.0000
0.000269,-12.53,0,0.0000
0.000252,-12.67,0,0.0000
0.000244,-12.81,0,0.0000
0.000239,-12.95,0,0.0000
0.000234,-13.09,0,0.0000
0.000228,-13.23,0,0.0000
0.000223,-13.38,0,0.0000
0.000219,-13.52,0,0.0000
0.000214,-13.66,0,0.0000
0.000209,-13.80,0,0.0000
0.000203,-13.95,0,0.0000
0.000198,-14.09,0,0.0000
0.000194,-14.23,0,0.0000
0.000189,-14.38,0,0.0000
0.000184,-14.52,0,0.0000
0.000178,-14.67,0,0.0000
0.000173,-14.81,0,0.0000
0.000169,-14.95,0,0.0000
0.000164,-15.10,0,0.0000
0.000158,-15.24,0,0.0000
0.000153,-15.39,0,0.0000
0.000148,-15.53,0,0.0000
0.000143,-15.68,0,0.0000
0.000139,-15.82,0,0.0000
0.000133,-15.97,0,0.0000
0.000128,-16.11,0,0.0000
0.000123,-16.26,0,0.0000
0.000118,-16.41,0,0.0000
0.000114,-16.55,0,0.0000
0.000108,-16.70,0,0.0000
0.000103,-16.84,0,0.0000
0.000098,-16.99,0,0.0000
0.000093,-17.13,0,0.0000
0.000088,-17.28,0,0.0000
0.000083,-17.42,0,0.0000
0.000077,-17.57,0,0.0000
0.000073,-17.72,0,0.0000
0.000068,-17.86,0,0.0000
0.000063,-18.01,0,0.0000
0.000058,-18.15,0,0.0000
0.000052,-18.30,0,0.0000
0.000049,-18.44,0,0.0000
0.000047,-18.58,0,0.0000
0.000046,-18.73,0,0.0000
0.000050,-18.87,0,0.0000
0.000058,-19.02,0,0.0000
0.000068,-19.16,0,0.0000
0.000080,-19.30,0,0.0000
0.000092,-19.45,0,0.0000
0.000107,-19.59,0,0.0000
0.000121,-19.73,0,0.0000
0.000134,-19.88,0,0.0000
0.000146,-20.02,0,0.0000
0.000159,-20.16,0,0.0000
0.000174,-20.30,0,0.0000
0.000188,-20.44,0,0.0000
0.000201,-20.58,0,0.0000
0.000213,-20.72,0,0.0000
0.000226,-20.86,0,0.0000
0.000241,-21.00,0,0.0000
0.000255,-21.14,0,0.0000
0.000268,-21.28,0,0.0000
0.000280,-21.42,0,0.0000
0.000293,-21.56,0,0.0000
